_id,date,user_count
262,2017-10-10,10082
263,2017-10-11,9491
264,2017-10-12,8064
265,2017-10-13,7828
266,2017-10-14,8649
267,2017-10-15,6468
268,2017-10-16,10158
269,2017-10-17,9398
270,2017-10-18,9396
271,2017-10-19,8009
272,2017-10-20,8707
273,2017-10-21,8100
274,2017-10-22,6843
275,2017-10-23,9910
276,2017-10-24,9575
277,2017-10-25,9432
278,2017-10-26,8053
279,2017-10-27,7360
280,2017-10-28,8715
281,2017-10-29,6863
282,2017-10-30,9781
283,2017-10-31,8653
284,2017-11-01,9322
285,2017-11-02,8091
286,2017-11-03,8515
287,2017-11-04,8323
288,2017-11-05,7060
289,2017-11-06,9989
290,2017-11-07,9562
291,2017-11-08,7747
292,2017-11-09,8335
293,2017-11-10,9342
294,2017-11-11,5842
295,2017-11-12,6723
296,2017-11-13,9768
297,2017-11-14,9587
298,2017-11-15,9296
299,2017-11-16,7855
300,2017-11-17,8331
301,2017-11-18,8374
302,2017-11-19,6806
303,2017-11-20,8173
304,2017-11-21,10544
305,2017-11-22,8054
306,2017-11-23,3423
307,2017-11-24,7579
308,2017-11-25,7887
309,2017-11-26,7298
310,2017-11-27,9660
311,2017-11-28,9738
312,2017-11-29,8050
313,2017-11-30,8493
314,2017-12-01,8912
315,2017-12-02,8171
316,2017-12-03,6882
317,2017-12-04,9232
318,2017-12-05,9279
319,2017-12-06,9441
320,2017-12-07,7748
321,2017-12-08,8033
322,2017-12-09,7667
323,2017-12-10,6534
324,2017-12-11,8154
325,2017-12-12,9013
326,2017-12-13,8414
327,2017-12-14,7395
328,2017-12-15,8135
329,2017-12-16,7790
330,2017-12-17,6509
331,2017-12-18,9125
332,2017-12-19,8963
333,2017-12-20,8567
334,2017-12-21,7088
335,2017-12-22,6672
336,2017-12-23,8315
337,2017-12-24,4767
338,2017-12-25,4921
339,2017-12-26,8402
340,2017-12-27,8372
341,2017-12-28,7498
342,2017-12-29,6758
343,2017-12-30,9006
344,2017-12-31,5633
345,2018-01-01,5106
346,2018-01-02,9673
347,2018-01-03,9704
348,2018-01-04,5883
349,2018-01-05,7777
350,2018-01-06,8436
351,2018-01-07,7618
352,2018-01-08,9599
353,2018-01-09,9601
354,2018-01-10,9230
355,2018-01-11,8046
356,2018-01-12,7213
357,2018-01-13,8752
358,2018-01-14,6549
359,2018-01-15,6413
360,2018-01-16,9624
361,2018-01-17,8951
362,2018-01-18,8190
363,2018-01-19,7351
364,2018-01-20,8809
365,2018-01-21,6988
366,2018-01-22,8934
367,2018-01-23,8694
368,2018-01-24,9616
369,2018-01-25,8079
370,2018-01-26,8393
371,2018-01-27,8351
372,2018-01-28,6378
373,2018-01-29,10158
374,2018-01-30,9211
375,2018-01-31,9589
376,2018-02-01,8417
377,2018-02-02,7489
378,2018-02-03,8248
379,2018-02-04,6177
380,2018-02-05,9765
381,2018-02-06,9484
382,2018-02-07,9183
383,2018-02-08,8126
384,2018-02-09,8129
385,2018-02-10,8177
386,2018-02-11,7252
387,2018-02-12,9472
388,2018-02-13,9174
389,2018-02-14,8958
390,2018-02-15,8204
391,2018-02-16,7419
392,2018-02-17,9287
393,2018-02-18,6633
394,2018-02-19,6982
395,2018-02-20,10193
396,2018-02-21,9837
397,2018-02-22,8201
398,2018-02-23,8177
399,2018-02-24,8895
400,2018-02-25,7145
401,2018-02-26,10225
402,2018-02-27,9895
403,2018-02-28,9904
404,2018-03-01,8483
405,2018-03-02,7495
406,2018-03-03,8426
407,2018-03-04,7065
408,2018-03-05,9979
409,2018-03-06,9744
410,2018-03-07,9510
411,2018-03-08,7440
412,2018-03-09,7798
413,2018-03-10,8890
414,2018-03-11,7053
415,2018-03-12,10257
416,2018-03-13,6585
417,2018-03-14,9085
418,2018-03-15,8209
419,2018-03-16,8625
420,2018-03-17,8102
421,2018-03-18,7005
422,2018-03-19,10017
423,2018-03-20,9287
424,2018-03-21,9822
425,2018-03-22,7972
426,2018-03-23,8872
427,2018-03-24,8069
428,2018-03-25,7052
429,2018-03-26,9807
430,2018-03-27,9381
431,2018-03-28,9424
432,2018-03-29,7810
433,2018-03-30,8636
434,2018-03-31,7230
435,2018-04-01,5448
436,2018-04-02,9960
437,2018-04-03,9515
438,2018-04-04,9598
439,2018-04-05,8297
440,2018-04-06,8350
441,2018-04-07,8470
442,2018-04-08,7188
443,2018-04-09,9859
444,2018-04-10,9258
445,2018-04-11,9419
446,2018-04-12,7775
447,2018-04-13,7267
448,2018-04-14,9319
449,2018-04-15,6242
450,2018-04-16,6572
451,2018-04-17,9902
452,2018-04-18,9661
453,2018-04-19,7860
454,2018-04-20,8412
455,2018-04-21,7653
456,2018-04-22,6547
457,2018-04-23,9725
458,2018-04-24,9288
459,2018-04-25,9330
460,2018-04-26,8012
461,2018-04-27,8537
462,2018-04-28,7956
463,2018-04-29,6892
464,2018-04-30,9800
465,2018-05-01,9197
466,2018-05-02,8769
467,2018-05-03,7472
468,2018-05-04,7204
469,2018-05-05,7812
470,2018-05-06,6832
471,2018-05-07,9622
472,2018-05-08,8894
473,2018-05-09,8560
474,2018-05-10,7819
475,2018-05-11,8120
476,2018-05-12,7489
477,2018-05-13,6118
478,2018-05-14,9552
479,2018-05-15,8689
480,2018-05-16,9347
481,2018-05-17,7999
482,2018-05-18,8264
483,2018-05-19,7306
484,2018-05-20,6540
485,2018-05-21,9676
486,2018-05-22,9338
487,2018-05-23,8933
488,2018-05-24,7818
489,2018-05-25,7267
490,2018-05-26,8348
491,2018-05-27,5804
492,2018-05-28,6684
493,2018-05-29,9825
494,2018-05-30,9741
495,2018-05-31,8200
496,2018-06-01,8626
497,2018-06-02,7921
498,2018-06-03,6857
499,2018-06-04,9826
500,2018-06-05,9558
501,2018-06-06,9443
502,2018-06-07,8255
503,2018-06-08,8243
504,2018-06-09,7485
505,2018-06-10,6716
506,2018-06-11,9973
507,2018-06-12,9844
508,2018-06-13,9530
509,2018-06-14,8135
510,2018-06-15,7719
511,2018-06-16,7905
512,2018-06-17,6519
513,2018-06-18,9761
514,2018-06-19,9748
515,2018-06-20,9441
516,2018-06-21,8541
517,2018-06-22,8841
518,2018-06-23,8028
519,2018-06-24,7226
520,2018-06-25,10377
521,2018-06-26,9736
522,2018-06-27,9945
523,2018-06-28,8702
524,2018-06-29,9120
525,2018-06-30,7778
526,2018-07-01,5672
527,2018-07-02,11263
528,2018-07-03,9085
529,2018-07-04,5679
530,2018-07-05,8581
531,2018-07-06,8819
532,2018-07-07,7925
533,2018-07-08,6869
534,2018-07-09,10490
535,2018-07-10,9875
536,2018-07-11,9741
537,2018-07-12,8510
538,2018-07-13,8805
539,2018-07-14,8047
540,2018-07-15,7217
541,2018-07-16,10419
542,2018-07-17,9378
543,2018-07-18,9691
544,2018-07-19,8445
545,2018-07-20,9023
546,2018-07-21,7955
547,2018-07-22,6607
548,2018-07-23,10984
549,2018-07-24,9984
550,2018-07-25,9591
551,2018-07-26,8671
552,2018-07-27,9054
553,2018-07-28,8319
554,2018-07-29,5917
555,2018-07-30,10566
556,2018-07-31,10103
557,2018-08-01,9803
558,2018-08-02,8411
559,2018-08-03,9201
560,2018-08-04,8029
561,2018-08-05,7295
562,2018-08-06,10239
563,2018-08-07,9744
564,2018-08-08,9677
565,2018-08-09,8396
566,2018-08-10,8962
567,2018-08-11,8217
568,2018-08-12,7026
569,2018-08-13,10585
570,2018-08-14,9840
571,2018-08-15,9494
572,2018-08-16,8420
573,2018-08-17,9210
574,2018-08-18,8429
575,2018-08-19,7138
576,2018-08-20,10566
577,2018-08-21,9668
578,2018-08-22,9688
579,2018-08-23,8882
580,2018-08-24,8782
581,2018-08-25,7774
582,2018-08-26,7294
583,2018-08-27,10574
584,2018-08-28,9787
585,2018-08-29,9472
586,2018-08-30,8172
587,2018-08-31,7798
588,2018-09-01,9491
589,2018-09-02,5947
590,2018-09-03,7051
591,2018-09-04,10482
592,2018-09-05,9926
593,2018-09-06,8379
594,2018-09-07,8666
595,2018-09-08,8503
596,2018-09-09,7070
597,2018-09-10,10082
598,2018-09-11,9933
599,2018-09-12,9621
600,2018-09-13,8364
601,2018-09-14,8579
602,2018-09-15,7997
603,2018-09-16,6985
604,2018-09-17,10079
605,2018-09-18,9488
606,2018-09-19,9982
607,2018-09-20,8284
608,2018-09-21,7966
609,2018-09-22,8668
610,2018-09-23,5776
611,2018-09-24,10164
612,2018-09-25,9321
613,2018-09-26,9741
614,2018-09-27,7968
615,2018-09-28,8593
616,2018-09-29,7954
617,2018-09-30,6847
618,2018-10-01,10597
619,2018-10-02,9980
620,2018-10-03,9837
621,2018-10-04,8447
622,2018-10-05,7574
623,2018-10-06,8991
624,2018-10-07,6691
625,2018-10-08,7207
626,2018-10-09,10187
627,2018-10-10,9764
628,2018-10-11,8179
629,2018-10-12,8174
630,2018-10-13,8335
631,2018-10-14,6733
632,2018-10-15,9899
633,2018-10-16,9487
634,2018-10-17,9638
635,2018-10-18,8064
636,2018-10-19,8198
637,2018-10-20,7590
638,2018-10-21,6923
639,2018-10-22,9780
640,2018-10-23,9138
641,2018-10-24,9297
642,2018-10-25,7829
643,2018-10-26,7466
644,2018-10-27,7755
645,2018-10-28,7019
646,2018-10-29,9631
647,2018-10-30,9393
648,2018-10-31,8604
649,2018-11-01,8083
650,2018-11-02,8844
651,2018-11-03,7990
652,2018-11-04,7117
653,2018-11-05,9828
654,2018-11-06,8915
655,2018-11-07,9599
656,2018-11-08,7978
657,2018-11-09,7596
658,2018-11-10,9326
659,2018-11-11,6168
660,2018-11-12,6986
661,2018-11-13,9731
662,2018-11-14,9304
663,2018-11-15,7978
664,2018-11-16,7838
665,2018-11-17,8322
666,2018-11-18,6811
667,2018-11-19,8419
668,2018-11-20,10178
669,2018-11-21,8561
670,2018-11-22,3492
671,2018-11-23,7336
672,2018-11-24,7778
673,2018-11-25,7618
674,2018-11-26,9675
675,2018-11-27,9930
676,2018-11-28,9703
677,2018-11-29,8260
678,2018-11-30,7955
679,2018-12-01,8463
680,2018-12-02,6852
681,2018-12-03,9637
682,2018-12-04,9268
683,2018-12-05,8981
684,2018-12-06,7708
685,2018-12-07,8274
686,2018-12-08,7597
687,2018-12-09,6644
688,2018-12-10,8359
689,2018-12-11,9084
690,2018-12-12,8932
691,2018-12-13,7485
692,2018-12-14,8146
693,2018-12-15,7693
694,2018-12-16,6870
695,2018-12-17,9531
696,2018-12-18,9028
697,2018-12-19,8899
698,2018-12-20,7662
699,2018-12-21,7575
700,2018-12-22,6344
701,2018-12-23,6944
702,2018-12-24,6409
703,2018-12-25,4889
704,2018-12-26,8879
705,2018-12-27,8029
706,2018-12-28,8233
707,2018-12-29,6978
708,2018-12-30,8043
709,2018-12-31,7879
710,2019-01-02,12076
711,2019-01-03,9567
712,2019-01-04,9603
713,2019-01-05,8504
714,2019-01-06,7766
715,2019-01-07,10240
716,2019-01-08,9711
717,2019-01-09,10026
718,2019-01-10,8465
719,2019-01-11,8522
720,2019-01-12,7569
721,2019-01-13,7370
722,2019-01-14,9798
723,2019-01-15,9591
724,2019-01-16,9846
725,2019-01-17,8471
726,2019-01-18,7796
727,2019-01-19,8529
728,2019-01-20,7136
729,2019-01-21,7072
730,2019-01-22,9387
731,2019-01-23,9870
732,2019-01-24,8112
733,2019-01-25,9362
734,2019-01-26,8967
735,2019-01-27,7683
736,2019-01-28,10233
737,2019-01-29,9953
738,2019-01-30,9820
739,2019-01-31,8180
740,2019-02-01,8591
741,2019-02-02,8436
742,2019-02-03,6529
743,2019-02-04,10084
744,2019-02-05,9352
745,2019-02-06,10053
746,2019-02-07,8438
747,2019-02-08,7975
748,2019-02-09,8355
749,2019-02-10,7394
750,2019-02-11,10003
751,2019-02-12,9375
752,2019-02-13,9697
753,2019-02-14,8130
754,2019-02-15,8094
755,2019-02-16,9905
756,2019-02-17,7111
757,2019-02-18,7046
758,2019-02-19,10194
759,2019-02-20,9909
760,2019-02-21,8399
761,2019-02-22,8735
762,2019-02-23,8779
763,2019-02-24,7735
764,2019-02-25,10094
765,2019-02-26,10098
766,2019-02-27,9968
767,2019-02-28,8209
768,2019-03-01,9025
769,2019-03-02,8607
770,2019-03-03,7456
771,2019-03-04,7769
772,2019-03-05,11024
773,2019-03-06,10618
774,2019-03-07,9263
775,2019-03-08,8662
776,2019-03-09,9911
777,2019-03-10,7786
778,2019-03-11,11024
779,2019-03-12,10420
780,2019-03-13,10272
781,2019-03-14,9463
782,2019-03-15,9048
783,2019-03-16,8837
784,2019-03-17,7774
785,2019-03-18,10790
786,2019-03-19,10951
787,2019-03-20,10475
788,2019-03-21,9209
789,2019-03-22,8730
790,2019-03-23,9087
791,2019-03-24,7673
792,2019-03-25,10956
793,2019-03-26,10598
794,2019-03-27,10714
795,2019-03-28,9049
796,2019-03-29,9492
797,2019-03-30,9029
798,2019-03-31,8094
799,2019-04-01,11109
800,2019-04-02,10604
801,2019-04-03,10690
802,2019-04-04,9062
803,2019-04-05,9210
804,2019-04-06,8559
805,2019-04-07,7568
806,2019-04-08,10436
807,2019-04-09,10184
808,2019-04-10,10303
809,2019-04-11,8618
810,2019-04-12,8220
811,2019-04-13,9441
812,2019-04-14,5592
813,2019-04-15,7533
814,2019-04-16,10950
815,2019-04-17,10078
816,2019-04-18,8423
817,2019-04-19,8915
818,2019-04-20,8432
819,2019-04-21,6528
820,2019-04-22,10406
821,2019-04-23,10444
822,2019-04-24,10215
823,2019-04-25,8870
824,2019-04-26,8746
825,2019-04-27,8885
826,2019-04-28,7646
827,2019-04-29,10515
828,2019-04-30,10414
829,2019-05-01,10178
830,2019-05-02,8794
831,2019-05-03,8240
832,2019-05-04,8993
833,2019-05-05,7603
834,2019-05-06,10246
835,2019-05-07,10101
836,2019-05-08,9906
837,2019-05-09,8664
838,2019-05-10,9025
839,2019-05-11,8072
840,2019-05-12,6997
841,2019-05-13,10558
842,2019-05-14,10155
843,2019-05-15,10243
844,2019-05-16,8965
845,2019-05-17,9006
846,2019-05-18,7995
847,2019-05-19,7171
848,2019-05-20,10620
849,2019-05-21,10411
850,2019-05-22,10325
851,2019-05-23,8949
852,2019-05-24,7370
853,2019-05-27,884
854,2019-05-28,10431
855,2019-05-29,10695
856,2019-05-30,9104
857,2019-05-31,9044
858,2019-06-01,8728
859,2019-06-02,7814
860,2019-06-03,10527
861,2019-06-04,9838
862,2019-06-05,10066
863,2019-06-06,8922
864,2019-06-07,8869
865,2019-06-08,8050
866,2019-06-09,6947
867,2019-06-10,10557
868,2019-06-11,10267
869,2019-06-12,9734
870,2019-06-13,8915
871,2019-06-14,8473
872,2019-06-15,8537
873,2019-06-16,7449
874,2019-06-17,10423
875,2019-06-19,10354
876,2019-06-20,9346
877,2019-06-21,9556
878,2019-06-22,8404
879,2019-06-23,7450
880,2019-06-24,10807
881,2019-06-25,10635
882,2019-06-26,10605
883,2019-06-27,9189
884,2019-06-28,9230
885,2019-06-29,8706
886,2019-06-30,7965
887,2019-07-01,9951
888,2019-07-02,11223
889,2019-07-03,9931
890,2019-07-04,4973
891,2019-07-05,8696
892,2019-07-06,8722
893,2019-07-07,8154
894,2019-07-08,11143
895,2019-07-09,10817
896,2019-07-10,10386
897,2019-07-11,9171
898,2019-07-12,9667
899,2019-07-13,9038
900,2019-07-14,7927
901,2019-07-15,11033
902,2019-07-16,10520
903,2019-07-17,10220
904,2019-07-18,9347
905,2019-07-19,9469
906,2019-07-20,8687
907,2019-07-21,8125
908,2019-07-22,10267
909,2019-07-23,10868
910,2019-07-24,10354
911,2019-07-25,9303
912,2019-07-26,9916
913,2019-07-27,8540
914,2019-07-28,8116
915,2019-07-29,11242
916,2019-07-30,10802
917,2019-07-31,10267
918,2019-08-01,9705
919,2019-08-02,9609
920,2019-08-03,8977
921,2019-08-04,7897
922,2019-08-05,11162
923,2019-08-06,10550
924,2019-08-07,10403
925,2019-08-08,9329
926,2019-08-09,9728
927,2019-08-10,9029
928,2019-08-11,7992
929,2019-08-12,10952
930,2019-08-13,10798
931,2019-08-14,10432
932,2019-08-15,9536
933,2019-08-16,9625
934,2019-08-17,8822
935,2019-08-18,7871
936,2019-08-19,11134
937,2019-08-20,10832
938,2019-08-21,10412
939,2019-08-22,9363
940,2019-08-23,9521
941,2019-08-24,8636
942,2019-08-25,7987
943,2019-08-26,11095
944,2019-08-27,10584
945,2019-08-28,10325
946,2019-08-29,8910
947,2019-08-30,8456
948,2019-08-31,9758
949,2019-09-01,6844
950,2019-09-02,8017
951,2019-09-03,11145
952,2019-09-04,10750
953,2019-09-05,9394
954,2019-09-06,9694
955,2019-09-07,9425
956,2019-09-08,7819
957,2019-09-09,11004
958,2019-09-10,10731
959,2019-09-11,10291
960,2019-09-12,9351
961,2019-09-13,9453
962,2019-09-14,9147
963,2019-09-15,7700
964,2019-09-16,10953
965,2019-09-17,10307
966,2019-09-18,10297
967,2019-09-19,8893
968,2019-09-20,8224
969,2019-09-21,9298
970,2019-09-22,7920
971,2019-09-23,10915
972,2019-09-24,10783
973,2019-09-25,10736
974,2019-09-26,8947
975,2019-09-27,9512
976,2019-09-28,8849
977,2019-09-29,7701
978,2019-09-30,11017
979,2019-10-01,10485
980,2019-10-02,10232
981,2019-10-03,9394
982,2019-10-04,9558
983,2019-10-05,8466
984,2019-10-06,7824
985,2019-10-07,10842
986,2019-10-08,10619
987,2019-10-09,10325
988,2019-10-10,9230
989,2019-10-11,7995
990,2019-10-12,9920
991,2019-10-13,7206
992,2019-10-14,7631
993,2019-10-15,10906
994,2019-10-16,10906
995,2019-10-17,9222
996,2019-10-18,9405
997,2019-10-19,8816
998,2019-10-20,7729
999,2019-10-21,10918
1000,2019-10-22,10345
1001,2019-10-23,10294
1002,2019-10-24,9191
1003,2019-10-25,9333
1004,2019-10-26,8818
1005,2019-10-27,7897
1006,2019-10-28,10889
1007,2019-10-29,10274
1008,2019-10-30,10712
1009,2019-10-31,62272
1010,2019-11-01,8778
1011,2019-11-02,9114
1012,2019-11-03,8260
1013,2019-11-04,10817
1014,2019-11-05,10511
1015,2019-11-06,10503
1016,2019-11-07,9245
1017,2019-11-08,8586
1018,2019-11-09,10173
1019,2019-11-10,7699
1020,2019-11-11,8054
1021,2019-11-12,10669
1022,2019-11-13,10092
1023,2019-11-14,9119
1024,2019-11-15,7934
1025,2019-11-16,9284
1026,2019-11-17,7853
1027,2019-11-18,10297
1028,2019-11-19,10024
1029,2019-11-20,10199
1030,2019-11-21,9238
1031,2019-11-22,8949
1032,2019-11-23,8842
1033,2019-11-24,7867
1034,2019-11-25,9393
1035,2019-11-26,10885
1036,2019-11-27,9149
1037,2019-11-28,4252
1038,2019-11-29,6954
1039,2019-11-30,8809
1040,2019-12-01,7947
1041,2019-12-02,9822
1042,2019-12-03,9161
1043,2019-12-04,10348
1044,2019-12-05,8822
1045,2019-12-06,9023
1046,2019-12-07,8489
1047,2019-12-08,7664
1048,2019-12-09,9994
1049,2019-12-10,9828
1050,2019-12-11,9985
1051,2019-12-12,8291
1052,2019-12-13,9007
1053,2019-12-14,8311
1054,2019-12-15,7564
1055,2019-12-16,9360
1056,2019-12-17,9568
1057,2019-12-18,9668
1058,2019-12-19,8394
1059,2019-12-20,8565
1060,2019-12-21,8107
1061,2019-12-22,6059
1062,2019-12-23,10191
1063,2019-12-24,7106
1064,2019-12-25,5584
1065,2019-12-26,8279
1066,2019-12-27,9100
1067,2019-12-28,9352
1068,2019-12-29,7015
1069,2019-12-30,11289
1070,2019-12-31,9092
1071,2020-01-01,8099
1072,2020-01-02,14079
1073,2020-01-03,10680
1074,2020-01-04,9669
1075,2020-01-05,8446
1076,2020-01-06,11047
1077,2020-01-07,10801
1078,2020-01-08,10446
1079,2020-01-09,9312
1080,2020-01-10,10011
1081,2020-01-11,9076
1082,2020-01-12,7565
1083,2020-01-13,10989
1084,2020-01-14,10680
1085,2020-01-15,10661
1086,2020-01-16,9483
1087,2020-01-17,8646
1088,2020-01-18,9926
1089,2020-01-19,7127
1090,2020-01-20,8670
1091,2020-01-21,11171
1092,2020-01-22,10749
1093,2020-01-23,9957
1094,2020-01-24,10051
1095,2020-01-25,9690
1096,2020-01-26,8711
1097,2020-01-27,11543
1098,2020-01-28,11275
1099,2020-01-29,11348
1100,2020-01-30,9944
1101,2020-01-31,10010
1102,2020-02-01,9785
1103,2020-02-02,8169
1104,2020-02-03,11259
1105,2020-02-04,10836
1106,2020-02-05,10889
1107,2020-02-06,9538
1108,2020-02-07,8703
1109,2020-02-08,9923
1110,2020-02-09,8361
1111,2020-02-10,11326
1112,2020-02-11,10991
1113,2020-02-12,11112
1114,2020-02-13,9498
1115,2020-02-14,8402
1116,2020-02-15,10456
1117,2020-02-16,8300
1118,2020-02-17,8440
1119,2020-02-18,11518
1120,2020-02-19,11278
1121,2020-02-20,9858
1122,2020-02-21,9648
1123,2020-02-22,9897
1124,2020-02-23,8833
1125,2020-02-24,11489
1126,2020-02-25,11474
1127,2020-02-26,11252
1128,2020-02-27,9610
1129,2020-02-28,9558
1130,2020-02-29,9605
1131,2020-03-01,8862
1132,2020-03-02,11153
1133,2020-03-03,10851
1134,2020-03-04,11442
1135,2020-03-05,10095
1136,2020-03-06,9883
1137,2020-03-07,10470
1138,2020-03-08,8964
1139,2020-03-09,11650
1140,2020-03-10,10951
1141,2020-03-11,11213
1142,2020-03-12,10044
1143,2020-03-13,10497
1144,2020-03-14,10874
1145,2020-03-15,9560
1146,2020-03-16,12873
1147,2020-03-17,9385
1148,2020-03-18,8090
1149,2020-03-19,7982
1150,2020-03-20,7224
1151,2020-03-21,9821
1152,2020-03-22,8615
1153,2020-03-23,9765
1154,2020-03-24,9600
1155,2020-03-25,9611
1156,2020-03-26,9489
1157,2020-03-27,9134
1158,2020-03-28,9812
1159,2020-03-29,9222
1160,2020-03-30,9854
1161,2020-03-31,10269
1162,2020-04-01,11367
1163,2020-04-02,8416
1164,2020-04-03,8245
1165,2020-04-04,8246
1166,2020-04-05,8570
1167,2020-04-06,8026
1168,2020-04-07,8293
1169,2020-04-08,8012
1170,2020-04-09,8381
1171,2020-04-10,8127
1172,2020-04-11,8155
1173,2020-04-12,8015
1174,2020-04-13,9039
1175,2020-04-14,8486
1176,2020-04-15,8214
1177,2020-04-16,8282
1178,2020-04-17,7177
1179,2020-04-18,10178
1180,2020-04-19,8821
1181,2020-04-20,8801
1182,2020-04-21,9274
1183,2020-04-22,8925
1184,2020-04-23,8586
1185,2020-04-24,8468
1186,2020-04-25,8204
1187,2020-04-26,9156
1188,2020-04-27,9458
1189,2020-04-28,9188
1190,2020-04-29,8624
1191,2020-04-30,8961
1192,2020-05-01,8772
1193,2020-05-02,8619
1194,2020-05-03,8754
1195,2020-05-04,9188
1196,2020-05-05,9353
1197,2020-05-06,8853
1198,2020-05-07,8547
1199,2020-05-08,8430
1200,2020-05-09,8936
1201,2020-05-10,8512
1202,2020-05-11,9322
1203,2020-05-12,9303
1204,2020-05-13,8669
1205,2020-05-14,8426
1206,2020-05-15,8219
1207,2020-05-16,8260
1208,2020-05-17,9263
1209,2020-05-18,9123
1210,2020-05-19,9266
1211,2020-05-20,8694
1212,2020-05-21,8389
1213,2020-05-22,8556
1214,2020-05-23,8919
1215,2020-05-24,8535
1216,2020-05-25,9557
1217,2020-05-26,9443
1218,2020-05-27,8902
1219,2020-05-28,9081
1220,2020-05-29,8478
1221,2020-05-30,8612
1222,2020-05-31,9014
1223,2020-06-01,9395
1224,2020-06-02,10051
1225,2020-06-03,9640
1226,2020-06-04,8766
1227,2020-06-05,8885
1228,2020-06-06,9330
1229,2020-06-07,9433
1230,2020-06-08,9729
1231,2020-06-09,9570
1232,2020-06-10,9453
1233,2020-06-11,9257
1234,2020-06-12,8828
1235,2020-06-13,8471
1236,2020-06-14,9518
1237,2020-06-15,9815
1238,2020-06-16,10086
1239,2020-06-17,9537
1240,2020-06-18,9447
1241,2020-06-19,9183
1242,2020-06-20,9028
1243,2020-06-21,9208
1244,2020-06-22,10616
1245,2020-06-23,10203
1246,2020-06-24,10094
1247,2020-06-25,9873
1248,2020-06-26,9274
1249,2020-06-27,9426
1250,2020-06-28,10025
1251,2020-06-29,10548
1252,2020-06-30,10763
1253,2020-07-01,10206
1254,2020-07-02,9909
1255,2020-07-03,9222
1256,2020-07-04,8261
1257,2020-07-05,9872
1258,2020-07-06,11077
1259,2020-07-07,10532
1260,2020-07-08,10215
1261,2020-07-09,9515
1262,2020-07-10,9775
1263,2020-07-11,9293
1264,2020-07-12,9875
1265,2020-07-13,10980
1266,2020-07-14,10561
1267,2020-07-15,10170
1268,2020-07-16,9896
1269,2020-07-17,9839
1270,2020-07-18,9174
1271,2020-07-19,9820
1272,2020-07-20,10818
1273,2020-07-21,10297
1274,2020-07-22,9999
1275,2020-07-23,9000
1276,2020-07-24,10166
1277,2020-07-25,9124
1278,2020-07-26,10212
1279,2020-07-27,10960
1280,2020-07-28,10669
1281,2020-07-29,10233
1282,2020-07-30,9751
1283,2020-07-31,9869
1284,2020-08-01,9582
1285,2020-08-02,10347
1286,2020-08-03,11141
1287,2020-08-04,10882
1288,2020-08-05,10418
1289,2020-08-06,9769
1290,2020-08-07,9845
1291,2020-08-08,9393
1292,2020-08-09,10256
1293,2020-08-10,11020
1294,2020-08-11,10855
1295,2020-08-12,10452
1296,2020-08-13,9867
1297,2020-08-14,9938
1298,2020-08-15,9518
1299,2020-08-16,10467
1300,2020-08-17,11224
1301,2020-08-18,10437
1302,2020-08-19,10105
1303,2020-08-20,9709
1304,2020-08-21,9703
1305,2020-08-22,9721
1306,2020-08-23,10522
1307,2020-08-24,11241
1308,2020-08-25,12276
1309,2020-08-26,10360
1310,2020-08-27,9972
1311,2020-08-28,9810
1312,2020-08-29,26174
1313,2020-08-30,9955
1314,2020-08-31,11194
1315,2020-09-01,11659
1316,2020-09-02,10690
1317,2020-09-03,9872
1318,2020-09-04,9190
1319,2020-09-05,10700
1320,2020-09-06,9474
1321,2020-09-07,10466
1322,2020-09-08,11250
1323,2020-09-09,10979
1324,2020-09-10,10340
1325,2020-09-11,9953
1326,2020-09-12,10399
1327,2020-09-13,9989
1328,2020-09-14,10941
1329,2020-09-15,10815
1330,2020-09-16,9799
1331,2020-09-17,9558
1332,2020-09-18,9800
1333,2020-09-19,21823
1334,2020-09-20,9876
1335,2020-09-21,10935
1336,2020-09-22,10967
1337,2020-09-23,9807
1338,2020-09-24,9546
1339,2020-09-25,9441
1340,2020-09-26,9510
1341,2020-09-27,9490
1342,2020-09-28,11050
1343,2020-09-29,10638
1344,2020-09-30,9924
1345,2020-10-01,9800
1346,2020-10-02,9637
1347,2020-10-03,8694
1348,2020-10-04,9332
1349,2020-10-05,10892
1350,2020-10-06,10565
1351,2020-10-07,9706
1352,2020-10-08,9272
1353,2020-10-09,8723
1354,2020-10-10,19430
1355,2020-10-11,9268
1356,2020-10-12,10174
1357,2020-10-13,10920
1358,2020-10-14,9778
1359,2020-10-15,9332
1360,2020-10-16,9728
1361,2020-10-17,9316
1362,2020-10-18,9610
1363,2020-10-19,10726
1364,2020-10-20,10738
1365,2020-10-21,9600
1366,2020-10-22,9234
1367,2020-10-23,9446
1368,2020-10-24,8897
1369,2020-10-25,9708
1370,2020-10-26,10850
1371,2020-10-27,10571
1372,2020-10-28,9812
1373,2020-10-29,9304
1374,2020-10-30,8627
1375,2020-10-31,14594
1376,2020-11-01,10519
1377,2020-11-02,10938
1378,2020-11-03,9310
1379,2020-11-04,8853
1380,2020-11-05,8705
1381,2020-11-06,9273
1382,2020-11-07,8154
1383,2020-11-08,8545
1384,2020-11-09,11536
1385,2020-11-10,10318
1386,2020-11-11,9180
1387,2020-11-12,9842
1388,2020-11-13,10065
1389,2020-11-14,9426
1390,2020-11-15,9926
1391,2020-11-16,10584
1392,2020-11-17,10642
1393,2020-11-18,9772
1394,2020-11-19,9343
